"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"633","931888","931888","10000","2025-01-20","1"
"634","963692","963692","10000","2025-03-28","1"
"635","43945","43945","10000","2025-05-07","1"
"636","817000","817000","10000","2025-09-14","1"
"637","257385","257385","10000","2025-02-27","1"
"638","921712","921712","10000","2025-04-21","1"
"639","569880","569880","10000","2025-05-21","1"
"640","475762","475762","10000","2025-06-14","1"
"641","420858","420858","10000","2025-06-14","1"
"642","148199","148199","10000","2025-12-14","1"
"643","203678","203678","10000","2025-05-21","1"
"644","753320","753320","10000","2025-01-20","1"
"645","474243","474243","10000","2025-05-21","1"
"646","977322","977322","10000","2025-11-21","1"
"647","71138","71138","10000","2025-09-21","1"
"648","404861","404861","10000","2025-11-07","1"
"649","344800","344800","10000","2025-03-14","1"
"650","476106","476106","10000","2025-05-14","1"
"651","68929","68929","10000","2025-01-13","1"
"652","643734","643734","10000","2025-04-07","1"
"653","622214","622214","10000","2025-08-07","1"
"654","656416","656416","10000","2025-06-21","1"
"655","275315","275315","10000","2025-02-13","1"
"656","782116","782116","10000","2025-06-14","1"
"657","284498","284498","10000","2025-06-21","1"
"658","170","170","10000","2025-04-07","1"
"659","962137","962137","10000","2025-05-14","1"
"660","355661","355661","10000","2025-06-28","1"
"661","563044","563044","10000","2025-05-28","1"
"662","611400","611400","10000","2025-02-13","1"
"663","617011","617011","10000","2025-07-07","1"
"664","758538","758538","10000","2025-07-21","1"
"665","462207","462207","10000","2025-01-20","1"
"666","625220","625220","10000","2025-10-07","1"
"667","61320","61320","10000","2025-12-28","1"
"668","759133","759133","10000","2025-07-14","1"
"669","777381","777381","10000","2025-06-21","1"
"670","797296","797296","10000","2025-09-14","1"
"671","35020","35020","10000","2025-05-14","1"
"672","964288","964288","10000","2025-06-21","1"
"673","769779","769779","10000","2025-10-21","1"
"674","129499","129499","10000","2025-06-21","1"
"675","680881","680881","10000","2025-01-06","1"
"676","2960","2960","10000","2025-12-14","1"
"677","341639","341639","10000","2025-09-21","1"
"678","607725","607725","10000","2025-03-21","1"
"679","141455","141455","10000","2025-02-06","1"
"680","237623","237623","10000","2025-12-21","1"
"681","610519","610519","10000","2025-04-14","1"
"682","490735","490735","10000","2025-03-07","1"
"683","95289","95289","10000","2025-01-06","1"
"684","88014","88014","10000","2025-05-21","1"
"685","885972","885972","10000","2025-07-21","1"
"686","825159","825159","10000","2025-10-14","1"
"687","529622","529622","10000","2025-07-07","1"
"688","312696","312696","10000","2025-06-14","1"
"689","607270","607270","10000","2025-01-06","1"
"690","478181","478181","10000","2025-07-07","1"
"691","73699","73699","10000","2025-11-21","1"
"692","371701","371701","10000","2025-07-14","1"
"693","450934","450934","10000","2025-05-21","1"
"694","477686","477686","10000","2025-03-21","1"
"695","131107","131107","10000","2025-02-06","1"
"696","124442","124442","10000","2025-02-20","1"
"697","391149","391149","10000","2025-05-21","1"
"698","353979","353979","10000","2025-10-28","1"
"699","154906","154906","10000","2025-04-07","1"
"700","441582","441582","10000","2025-11-14","1"
"701","323750","323750","10000","2025-12-28","1"
"702","471753","471753","10000","2025-12-07","1"
"703","236694","236694","10000","2025-07-21","1"
"704","843169","843169","10000","2025-08-21","1"
"705","22732","22732","10000","2025-08-21","1"
"706","857033","857033","10000","2025-01-13","1"
"707","503231","503231","10000","2025-02-27","1"
"708","487393","487393","10000","2025-05-07","1"
"709","377694","377694","10000","2025-03-28","1"
"710","559722","559722","10000","2025-03-21","1"
"711","510169","510169","10000","2025-12-07","1"
"712","198123","198123","10000","2025-09-28","1"
"713","268575","268575","10000","2025-05-07","1"
"714","318613","318613","10000","2025-08-28","1"
"715","250161","250161","10000","2025-04-28","1"
"716","523257","523257","10000","2025-03-14","1"
"717","503408","503408","10000","2025-12-14","1"
"718","181911","181911","10000","2025-02-06","1"
"719","336676","336676","10000","2025-07-21","1"
"720","661556","661556","10000","2025-04-07","1"
"721","694348","694348","10000","2025-05-07","1"
"722","352962","352962","10000","2025-03-28","1"
"723","127445","127445","10000","2025-11-07","1"
"724","560426","560426","10000","2025-03-28","1"
"725","901126","901126","10000","2025-07-28","1"
"726","527683","527683","10000","2025-01-06","1"
"727","914430","914430","10000","2025-07-21","1"
"728","607149","607149","10000","2025-10-07","1"
"729","986358","986358","10000","2025-02-13","1"
"730","534264","534264","10000","2025-12-14","1"
"731","55632","55632","10000","2025-06-14","1"
"732","829746","829746","10000","2025-09-28","1"
"733","470358","470358","10000","2025-05-14","1"
"734","111306","111306","10000","2025-12-07","1"
"735","339201","339201","10000","2025-09-14","1"
"736","983547","983547","10000","2025-07-14","1"
"737","518012","518012","10000","2025-06-14","1"
"738","397418","397418","10000","2025-09-07","1"
"739","972275","972275","10000","2025-03-14","1"
"740","8621","8621","10000","2025-12-28","1"
"741","706207","706207","10000","2025-06-21","1"
"742","109522","109522","10000","2025-12-07","1"
"743","481257","481257","10000","2025-06-07","1"
"744","25090","25090","10000","2025-01-13","1"
"745","760428","760428","10000","2025-10-21","1"
"746","130075","130075","10000","2025-08-21","1"
"747","613516","613516","10000","2025-12-21","1"
"748","837421","837421","10000","2025-06-07","1"
"749","243941","243941","10000","2025-08-28","1"
"750","295749","295749","10000","2025-12-14","1"
"751","915240","915240","10000","2025-09-21","1"
"752","213531","213531","10000","2025-01-13","1"
"753","894682","894682","10000","2025-09-28","1"
"754","767098","767098","10000","2025-03-28","1"
"755","692282","692282","10000","2025-03-21","1"
"756","936774","936774","10000","2025-06-14","1"
"757","905676","905676","10000","2025-05-14","1"
"758","239425","239425","10000","2025-12-07","1"
"759","486004","486004","10000","2025-11-28","1"
"760","609919","609919","10000","2025-02-13","1"
"761","107211","107211","10000","2025-02-13","1"
"762","327218","327218","10000","2025-05-07","1"
"763","60275","60275","10000","2025-02-06","1"
"764","373396","373396","10000","2025-06-21","1"
"765","719147","719147","10000","2025-06-14","1"
"766","868705","868705","10000","2025-08-14","1"
"767","43297","43297","10000","2025-03-28","1"
"768","207979","207979","10000","2025-01-27","1"
"769","283532","283532","10000","2025-12-21","1"
"770","780957","780957","10000","2025-06-07","1"
"771","70859","70859","10000","2025-01-13","1"
"772","463333","463333","10000","2025-09-07","1"
"773","2581","2581","10000","2025-10-07","1"
"774","177377","177377","10000","2025-10-28","1"
"775","968639","968639","10000","2025-01-06","1"
"776","917236","917236","10000","2025-12-14","1"
"777","499308","499308","10000","2025-09-07","1"
"778","269810","269810","10000","2025-04-14","1"
"779","824186","824186","10000","2025-07-28","1"
"780","357895","357895","10000","2025-09-21","1"
"781","617679","617679","10000","2025-08-07","1"
"782","126038","126038","10000","2025-02-06","1"
"783","608295","608295","10000","2025-09-07","1"
"784","171604","171604","10000","2025-09-07","1"
"785","398105","398105","10000","2025-01-20","1"
"786","384721","384721","10000","2025-08-14","1"
"787","240526","240526","10000","2025-09-14","1"
"788","666444","666444","10000","2025-05-14","1"
"789","974731","974731","10000","2025-01-13","1"
"790","291435","291435","10000","2025-06-28","1"
"791","179586","179586","10000","2025-06-28","1"
"792","121907","121907","10000","2025-07-14","1"
"793","563217","563217","10000","2025-11-07","1"
"794","289034","289034","10000","2025-12-07","1"
"795","608511","608511","10000","2025-01-13","1"
"796","464695","464695","10000","2025-12-14","1"
"797","356797","356797","10000","2025-05-21","1"
"798","265917","265917","10000","2025-07-14","1"
"799","397824","397824","10000","2025-09-14","1"
"800","321201","321201","10000","2025-03-14","1"
"801","624686","624686","10000","2025-08-21","1"
"802","319773","319773","10000","2025-08-07","1"
"803","605936","605936","10000","2025-06-14","1"
"804","722897","722897","10000","2025-07-07","1"
"805","868459","868459","10000","2025-03-07","1"
"806","467442","467442","10000","2025-07-21","1"
"807","773747","773747","10000","2025-09-21","1"
"808","668135","668135","10000","2025-11-14","1"
"809","40340","40340","10000","2025-02-20","1"
"810","683561","683561","10000","2025-11-07","1"
"811","465660","465660","10000","2025-07-07","1"
"812","704484","704484","10000","2025-06-07","1"
"813","619691","619691","10000","2025-01-27","1"
"814","550806","550806","10000","2025-03-21","1"
"815","2479","2479","10000","2025-11-28","1"
"816","706736","706736","10000","2025-09-28","1"
"817","637483","637483","10000","2025-01-06","1"
"818","908462","908462","10000","2025-05-14","1"
"819","344265","344265","10000","2025-12-07","1"
"820","123467","123467","10000","2025-05-28","1"
"821","698766","698766","10000","2025-04-28","1"
"822","27096","27096","10000","2025-02-06","1"
"823","664125","664125","10000","2025-02-13","1"
"824","452195","452195","10000","2025-12-07","1"
"825","972777","972777","10000","2025-08-21","1"
"826","119844","119844","10000","2025-11-21","1"
"827","534","534","10000","2025-11-07","1"
"828","797801","797801","10000","2025-10-28","1"
"829","589568","589568","10000","2025-01-13","1"
"830","632285","632285","10000","2025-01-27","1"
"831","548344","548344","10000","2025-10-14","1"
"832","661097","661097","10000","2025-04-14","1"
"833","762440","762440","10000","2025-02-20","1"
"834","229426","229426","10000","2025-05-28","1"
"835","848066","848066","10000","2025-10-14","1"
"836","223761","223761","10000","2025-03-07","1"
"837","751458","751458","10000","2025-11-21","1"
"838","667693","667693","10000","2025-09-21","1"
"839","159492","159492","10000","2025-05-21","1"
"840","340028","340028","10000","2025-11-28","1"
"841","884399","884399","10000","2025-03-07","1"
"842","567432","567432","10000","2025-09-28","1"
"843","334997","334997","10000","2025-11-14","1"
"844","150816","150816","10000","2025-07-14","1"
"845","597487","597487","10000","2025-07-28","1"
"846","656508","656508","10000","2025-11-07","1"
"847","394489","394489","10000","2025-08-28","1"
"848","591820","591820","10000","2025-04-14","1"
"849","259134","259134","10000","2025-05-21","1"
"850","986096","986096","10000","2025-06-28","1"
"851","280673","280673","10000","2025-12-07","1"
"852","971245","971245","10000","2025-05-14","1"
"853","57106","57106","10000","2025-08-14","1"
"854","392325","392325","10000","2025-12-14","1"
"855","957151","957151","10000","2025-04-07","1"
"856","110912","110912","10000","2025-09-07","1"
"857","542764","542764","10000","2025-02-27","1"
"858","376545","376545","10000","2025-04-21","1"
"859","102844","102844","10000","2025-10-21","1"
"860","343982","343982","10000","2025-01-27","1"
"861","119380","119380","10000","2025-10-28","1"
"862","80797","80797","10000","2025-07-14","1"
"863","417456","417456","10000","2025-07-28","1"
"864","973771","973771","10000","2025-12-14","1"
"865","549640","549640","10000","2025-07-21","1"
"866","60566","60566","10000","2025-12-14","1"
"867","65484","65484","10000","2025-02-13","1"
"868","430791","430791","10000","2025-03-28","1"
"869","306776","306776","10000","2025-10-21","1"
"870","259501","259501","10000","2025-01-06","1"
"871","613960","613960","10000","2025-03-21","1"
"872","366715","366715","10000","2025-09-21","1"
"873","720968","720968","10000","2025-06-14","1"
"874","900629","900629","10000","2025-08-28","1"
"875","490888","490888","10000","2025-06-14","1"
"876","761512","761512","10000","2025-05-28","1"
"877","339637","339637","10000","2025-03-21","1"
"878","60788","60788","10000","2025-09-14","1"
"879","291127","291127","10000","2025-07-07","1"
"880","853118","853118","10000","2025-04-28","1"
"881","655319","655319","10000","2025-03-14","1"
"882","142495","142495","10000","2025-04-21","1"
"883","357377","357377","10000","2025-02-13","1"
"884","320625","320625","10000","2025-01-06","1"
"885","236768","236768","10000","2025-10-28","1"
"886","57707","57707","10000","2025-03-21","1"
"887","971157","971157","10000","2025-04-07","1"
"888","900991","900991","10000","2025-11-14","1"
"889","227710","227710","10000","2025-07-14","1"
"890","806398","806398","10000","2025-09-28","1"
"891","433422","433422","10000","2025-02-13","1"
"892","63163","63163","10000","2025-04-14","1"
"893","137253","137253","10000","2025-09-07","1"
"894","908983","908983","10000","2025-05-14","1"
"895","303365","303365","10000","2025-06-21","1"
"896","878357","878357","10000","2025-04-14","1"
"897","599620","599620","10000","2025-10-14","1"
"898","43171","43171","10000","2025-11-21","1"
"899","685200","685200","10000","2025-05-07","1"
"900","836475","836475","10000","2025-05-21","1"
"901","254964","254964","10000","2025-11-21","1"
"902","143005","143005","10000","2025-01-13","1"
"903","151861","151861","10000","2025-08-07","1"
"904","615413","615413","10000","2025-08-21","1"
"905","756493","756493","10000","2025-04-14","1"
"906","522949","522949","10000","2025-01-06","1"
"907","648246","648246","10000","2025-03-28","1"
"908","202347","202347","10000","2025-11-14","1"
"909","714250","714250","10000","2025-03-28","1"
"910","376039","376039","10000","2025-09-28","1"
"911","537003","537003","10000","2025-05-14","1"
"912","888249","888249","10000","2025-08-07","1"
"913","728664","728664","10000","2025-07-07","1"
"914","953787","953787","10000","2025-10-28","1"
"915","54277","54277","10000","2025-12-28","1"
"916","117912","117912","10000","2025-12-28","1"
"917","759263","759263","10000","2025-10-28","1"
"918","716832","716832","10000","2025-03-21","1"
"919","415658","415658","10000","2025-12-07","1"
"920","452960","452960","10000","2025-05-21","1"
"921","356217","356217","10000","2025-01-27","1"
"922","23610","23610","10000","2025-08-14","1"
"923","634716","634716","10000","2025-02-06","1"
"924","354887","354887","10000","2025-09-07","1"
